24514;Swiping Up
68442;Swiping Up
73787;Swiping Right
142806;Swiping Right
5814;Swiping Down
137349;Swiping Up
28687;Swiping Right
57607;Swiping Right
9659;Swiping Up
58830;Swiping Left
71169;Swiping Right
23049;Swiping Right
54164;Swiping Down
62904;Swiping Right
23521;Swiping Up
78289;Swiping Up
14832;Swiping Right
6101;Swiping Right
40685;Swiping Down
47883;Swiping Up
64276;Swiping Up
59290;Swiping Up
29972;Swiping Left
15188;Swiping Down
85358;Swiping Up
102180;Swiping Down
87502;Swiping Down
89410;Swiping Left
12518;Swiping Right
118476;Swiping Right
48896;Swiping Down
78502;Swiping Left
108417;Swiping Up
86003;Swiping Up
46354;Swiping Left
136812;Swiping Right
11495;Swiping Up
35808;Swiping Right
133125;Swiping Right
42763;Swiping Down
53668;Swiping Up
95687;Swiping Down
13569;Swiping Left
79530;Swiping Right
120460;Swiping Down
93606;Swiping Down
28436;Swiping Down
28876;Swiping Down
44338;Swiping Right
50273;Swiping Left
54951;Swiping Down
95778;Swiping Left
27969;Swiping Up
23924;Swiping Left
1724;Swiping Left
84224;Swiping Down
4445;Swiping Down
45450;Swiping Right
96869;Swiping Left
50862;Swiping Down
74815;Swiping Up
134148;Swiping Left
23792;Swiping Right
52318;Swiping Up
94251;Swiping Down
74199;Swiping Left
36687;Swiping Right
4271;Swiping Down
60461;Swiping Up
5900;Swiping Left
61280;Swiping Up
104641;Swiping Right
102800;Swiping Down
72371;Swiping Up
48162;Swiping Left
33248;Swiping Right
81305;Swiping Left
139011;Swiping Right
133745;Swiping Up
76934;Swiping Right
47092;Swiping Left
139848;Swiping Left
127309;Swiping Right
37948;Swiping Right
135158;Swiping Down
72545;Swiping Left
119283;Swiping Down
38061;Swiping Right
85474;Swiping Right
75738;Swiping Right
35944;Swiping Up
89395;Swiping Right
84204;Swiping Left
144473;Swiping Up
120000;Swiping Left
79930;Swiping Right
95305;Swiping Down
109848;Swiping Down
2987;Swiping Left
60973;Swiping Up
73727;Swiping Down
84445;Swiping Down
94934;Swiping Left
10574;Swiping Left
104190;Swiping Left
40097;Swiping Up
86407;Swiping Up
56186;Swiping Down
3233;Swiping Down
25247;Swiping Left
43794;Swiping Up
46756;Swiping Left
101896;Swiping Up
79508;Swiping Right
23152;Swiping Up
45129;Swiping Down
51970;Swiping Left
120372;Swiping Up
89918;Swiping Up
18764;Swiping Down
36246;Swiping Left
19597;Swiping Up
66162;Swiping Down
48285;Swiping Up
104842;Swiping Down
4360;Swiping Right
85603;Swiping Down
8889;Swiping Down
109472;Swiping Up
130562;Swiping Left
90527;Swiping Right
40771;Swiping Down
1511;Swiping Up
25123;Swiping Right
37139;Swiping Left
31062;Swiping Left
103042;Swiping Left
136341;Swiping Down
5059;Swiping Left
60805;Swiping Up
3613;Swiping Right
45750;Swiping Right
1481;Swiping Right
75054;Swiping Left
88630;Swiping Right
132134;Swiping Left
144955;Swiping Down
89343;Swiping Up
95969;Swiping Down
69164;Swiping Down
114205;Swiping Down
46371;Swiping Left
10511;Swiping Up
56682;Swiping Down
98002;Swiping Up
82611;Swiping Up
114354;Swiping Left
146329;Swiping Down
40775;Swiping Down
100061;Swiping Up
134784;Swiping Right
22167;Swiping Up
99018;Swiping Right
79463;Swiping Down
45236;Swiping Left
2851;Swiping Right
146047;Swiping Left
144800;Swiping Up
62082;Swiping Down
133559;Swiping Left
143240;Swiping Up
26843;Swiping Up
135395;Swiping Right
115148;Swiping Left
96187;Swiping Right
23325;Swiping Down
83237;Swiping Up
57571;Swiping Up
69210;Swiping Right
134275;Swiping Down
117477;Swiping Down
56150;Swiping Left
59599;Swiping Left
27595;Swiping Left
24264;Swiping Right
1230;Swiping Right
15302;Swiping Down
46509;Swiping Right
114907;Swiping Up
37041;Swiping Up
41625;Swiping Right
41161;Swiping Left
102643;Swiping Left
134080;Swiping Left
52222;Swiping Right
114620;Swiping Right
146769;Swiping Left
42518;Swiping Left
19297;Swiping Left
41009;Swiping Left
10774;Swiping Left
115092;Swiping Down
36146;Swiping Left
6073;Swiping Left
67564;Swiping Left
138762;Swiping Right
131925;Swiping Up
116271;Swiping Up
34367;Swiping Left
101295;Swiping Up
977;Swiping Down
128694;Swiping Up
133288;Swiping Up
11702;Swiping Right
109966;Swiping Up
60766;Swiping Down
47625;Swiping Down
118849;Swiping Down
96547;Swiping Right
103994;Swiping Up
138466;Swiping Right
105735;Swiping Up
6293;Swiping Right
59922;Swiping Left
77322;Swiping Left
60536;Swiping Down
133700;Swiping Up
105779;Swiping Left
140046;Swiping Down
80312;Swiping Down
75074;Swiping Right
111452;Swiping Right
84120;Swiping Right
81027;Swiping Right
35013;Swiping Down
132656;Swiping Left
139678;Swiping Right
20371;Swiping Right
17774;Swiping Left
75060;Swiping Up
145935;Swiping Right
65683;Swiping Down
66054;Swiping Right
2460;Swiping Left
74243;Swiping Down
66904;Swiping Down
8217;Swiping Right
24576;Swiping Down
31149;Swiping Right
34638;Swiping Up
2723;Swiping Left
93528;Swiping Right
88977;Swiping Down
7160;Swiping Right
7545;Swiping Left
140353;Swiping Up
75747;Swiping Left
124382;Swiping Left
47141;Swiping Right
104654;Swiping Right
31795;Swiping Down
8787;Swiping Up
25875;Swiping Up
63161;Swiping Left
28713;Swiping Left
48758;Swiping Right
46978;Swiping Right
97932;Swiping Right
11103;Swiping Left
15351;Swiping Up
10539;Swiping Left
47733;Swiping Right
69451;Swiping Up
70963;Swiping Right
97332;Swiping Left
141568;Swiping Right
110141;Swiping Up
52025;Swiping Left
3785;Swiping Right
28144;Swiping Down
60840;Swiping Up
139496;Swiping Down
123153;Swiping Up
84124;Swiping Right
72167;Swiping Left
33567;Swiping Left
73862;Swiping Up
103067;Swiping Left
82454;Swiping Up
15450;Swiping Left
63727;Swiping Up
77058;Swiping Left
45715;Swiping Right
88287;Swiping Right
97751;Swiping Left
5658;Swiping Right
126376;Swiping Up
112837;Swiping Left
105654;Swiping Down
55626;Swiping Right
26812;Swiping Up
18437;Swiping Right
86425;Swiping Down
82746;Swiping Left
44710;Swiping Up
84756;Swiping Up
136784;Swiping Down
33351;Swiping Left
28095;Swiping Left
33705;Swiping Down
34250;Swiping Left
52213;Swiping Down
20296;Swiping Up
3190;Swiping Left
50204;Swiping Down
73868;Swiping Down
109432;Swiping Left
15595;Swiping Left
91074;Swiping Up
25926;Swiping Left
44060;Swiping Up
98340;Swiping Left
58991;Swiping Right
89010;Swiping Right
37052;Swiping Up
108758;Swiping Right
84674;Swiping Left
41604;Swiping Down
130932;Swiping Left
115412;Swiping Left
65975;Swiping Left
53583;Swiping Left
61789;Swiping Right
97439;Swiping Left
79473;Swiping Up
106717;Swiping Left
78622;Swiping Up
124416;Swiping Down
146760;Swiping Left
55059;Swiping Right
93825;Swiping Up
138055;Swiping Left
104767;Swiping Right
35856;Swiping Left
132985;Swiping Down
46199;Swiping Left
138488;Swiping Left
99906;Swiping Up
138930;Swiping Right
2678;Swiping Right
69235;Swiping Right
66754;Swiping Left
4631;Swiping Right
68811;Swiping Up
131322;Swiping Down
131264;Swiping Down
134975;Swiping Up
121108;Swiping Left
35357;Swiping Down
13271;Swiping Right
142074;Swiping Right
104554;Swiping Up
82325;Swiping Right
87075;Swiping Right
137879;Swiping Up
124160;Swiping Down
100985;Swiping Left
145635;Swiping Up
6061;Swiping Down
109444;Swiping Right
137053;Swiping Up
99403;Swiping Left
102838;Swiping Up
118810;Swiping Right
79488;Swiping Down
5831;Swiping Left
20778;Swiping Down
117843;Swiping Down
126853;Swiping Up
49548;Swiping Right
33910;Swiping Down
26239;Swiping Left
109522;Swiping Down
12471;Swiping Down
3495;Swiping Down
27050;Swiping Left
124119;Swiping Down
132641;Swiping Left
144420;Swiping Left
28510;Swiping Up
93959;Swiping Right
121284;Swiping Up
91765;Swiping Up
67639;Swiping Right
39901;Swiping Right
108378;Swiping Left
144454;Swiping Right
107037;Swiping Right
38045;Swiping Right
47438;Swiping Up
22978;Swiping Right
99670;Swiping Left
63975;Swiping Left
124940;Swiping Right
82165;Swiping Down
58622;Swiping Down
2426;Swiping Down
121811;Swiping Right
96856;Swiping Down
138299;Swiping Down
125079;Swiping Right
56436;Swiping Left
59412;Swiping Up
74992;Swiping Right
43002;Swiping Left
110478;Swiping Up
35809;Swiping Up
89594;Swiping Right
108349;Swiping Down
843;Swiping Left
18541;Swiping Down
93049;Swiping Up
111585;Swiping Right
123217;Swiping Left
36155;Swiping Down
72930;Swiping Right
79951;Swiping Up
116649;Swiping Left
29635;Swiping Up
22894;Swiping Down
27411;Swiping Down
25076;Swiping Right
132356;Swiping Up
109723;Swiping Down
111039;Swiping Right
15551;Swiping Up
44751;Swiping Right
97488;Swiping Up
5401;Swiping Right
5978;Swiping Right
136641;Swiping Left
89296;Swiping Down
126370;Swiping Left
109541;Swiping Down
67713;Swiping Up
72696;Swiping Up
140611;Swiping Left
63675;Swiping Left
90959;Swiping Down
8067;Swiping Up
42944;Swiping Right
41767;Swiping Left
110971;Swiping Down
9701;Swiping Down
128215;Swiping Up
42724;Swiping Right
63440;Swiping Right
118307;Swiping Down
31585;Swiping Down
60713;Swiping Up
105381;Swiping Down
99678;Swiping Down
39983;Swiping Down
89176;Swiping Right
135743;Swiping Down
31234;Swiping Down
94470;Swiping Right
146936;Swiping Down
126445;Swiping Down
60597;Swiping Left
47236;Swiping Up
39467;Swiping Left
140345;Swiping Right
99629;Swiping Up
108686;Swiping Left
99042;Swiping Down
112408;Swiping Up
147029;Swiping Right
136019;Swiping Up
93320;Swiping Up
42179;Swiping Right
140030;Swiping Right
102775;Swiping Left
68171;Swiping Up
59754;Swiping Up
41485;Swiping Right
39850;Swiping Down
112389;Swiping Up
96642;Swiping Up
11351;Swiping Up
94123;Swiping Up
57232;Swiping Down
118304;Swiping Left
127367;Swiping Right
50565;Swiping Left
131998;Swiping Left
69884;Swiping Right
2622;Swiping Up
24218;Swiping Left
60607;Swiping Up
58913;Swiping Down
104087;Swiping Up
59407;Swiping Down
30542;Swiping Up
62966;Swiping Up
86968;Swiping Right
113806;Swiping Down
35742;Swiping Left
140612;Swiping Left
141121;Swiping Left
71417;Swiping Left
102241;Swiping Right
58081;Swiping Up
82705;Swiping Left
145984;Swiping Right
65573;Swiping Left
100;Swiping Right
121405;Swiping Down
39214;Swiping Left
57902;Swiping Down
144915;Swiping Up
1092;Swiping Up
106593;Swiping Down
94844;Swiping Down
17764;Swiping Down
44304;Swiping Down
129535;Swiping Up
66314;Swiping Right
126766;Swiping Right
85404;Swiping Right
111879;Swiping Down
67982;Swiping Up
80672;Swiping Right
7763;Swiping Right
60190;Swiping Right
10444;Swiping Up
58373;Swiping Up
87341;Swiping Right
82475;Swiping Left
90983;Swiping Up
62638;Swiping Right
128942;Swiping Right
96052;Swiping Up
60208;Swiping Right
140062;Swiping Up
140163;Swiping Down
15466;Swiping Right
18455;Swiping Right
131809;Swiping Up
36277;Swiping Right
130341;Swiping Down
137019;Swiping Up
36797;Swiping Down
126486;Swiping Up
22249;Swiping Up
54198;Swiping Up
65521;Swiping Right
46579;Swiping Up
37820;Swiping Up
137374;Swiping Up
45198;Swiping Left
45497;Swiping Down
116597;Swiping Down
11820;Swiping Left
38400;Swiping Up
110752;Swiping Up
94770;Swiping Right
90160;Swiping Up
2504;Swiping Up
126861;Swiping Up
83683;Swiping Down
49092;Swiping Up
83378;Swiping Right
138726;Swiping Right
63003;Swiping Down
91167;Swiping Down
7173;Swiping Down
40223;Swiping Up
2380;Swiping Down
143971;Swiping Left
103034;Swiping Down
134734;Swiping Right
31495;Swiping Up
130505;Swiping Right
18004;Swiping Up
35362;Swiping Down
82850;Swiping Down
22574;Swiping Right
30125;Swiping Right
42752;Swiping Down
76542;Swiping Right
94356;Swiping Right
52402;Swiping Down
44324;Swiping Left
134553;Swiping Right
6482;Swiping Left
110476;Swiping Up
139103;Swiping Down
123553;Swiping Left
89951;Swiping Down
45533;Swiping Left
78479;Swiping Left
98628;Swiping Left
15727;Swiping Right
132317;Swiping Right
20648;Swiping Left
138156;Swiping Down
17412;Swiping Left
31600;Swiping Left
48145;Swiping Right
104172;Swiping Left
74749;Swiping Left
66041;Swiping Down
26184;Swiping Up
125243;Swiping Up
84107;Swiping Left
2966;Swiping Right
68081;Swiping Down
28850;Swiping Left
111064;Swiping Up
84772;Swiping Left
95358;Swiping Right
34548;Swiping Up
46495;Swiping Left
35371;Swiping Up
133934;Swiping Up
132732;Swiping Down
93354;Swiping Up
2859;Swiping Up
22396;Swiping Right
145908;Swiping Right
126320;Swiping Right
18547;Swiping Down
94171;Swiping Left
51650;Swiping Left
139672;Swiping Up
112601;Swiping Right
132052;Swiping Down
115306;Swiping Up
95286;Swiping Up
108267;Swiping Left
63862;Swiping Up
107896;Swiping Left
90003;Swiping Right
73490;Swiping Down
72900;Swiping Right
121830;Swiping Up
86905;Swiping Right
132635;Swiping Up
10877;Swiping Left
43490;Swiping Left
50717;Swiping Up
27998;Swiping Down
93952;Swiping Right
98985;Swiping Up
1018;Swiping Up
23070;Swiping Left
74250;Swiping Down
26161;Swiping Right
623;Swiping Down
70287;Swiping Right
107306;Swiping Left
16655;Swiping Left
2706;Swiping Right
94381;Swiping Left
26980;Swiping Down
66587;Swiping Down
79461;Swiping Down
110838;Swiping Right
102788;Swiping Left
55884;Swiping Down
78723;Swiping Up
107076;Swiping Up
49418;Swiping Up
96148;Swiping Right
4136;Swiping Left
141054;Swiping Right
123859;Swiping Right
79164;Swiping Left
46449;Swiping Left
143149;Swiping Right
58574;Swiping Left
130258;Swiping Down
117579;Swiping Up
36829;Swiping Left
3068;Swiping Up
21872;Swiping Right
14958;Swiping Up
9949;Swiping Up
37739;Swiping Right
115002;Swiping Right
138861;Swiping Left
89255;Swiping Right
2454;Swiping Right
77878;Swiping Down
20753;Swiping Down
12452;Swiping Left
75622;Swiping Right
134100;Swiping Up
73773;Swiping Up
5481;Swiping Up
10306;Swiping Right
41563;Swiping Left
33601;Swiping Up
40002;Swiping Left
4323;Swiping Left
42426;Swiping Left
139134;Swiping Down
127236;Swiping Left
8359;Swiping Right
86981;Swiping Up
44024;Swiping Down
76964;Swiping Down
129871;Swiping Up
62799;Swiping Left
34586;Swiping Left
123002;Swiping Down
108025;Swiping Right
83192;Swiping Left
126484;Swiping Right
53755;Swiping Up
73198;Swiping Down
135514;Swiping Down
86567;Swiping Left
104764;Swiping Left
53398;Swiping Left
108995;Swiping Down
68988;Swiping Down
133988;Swiping Right
109202;Swiping Up
98461;Swiping Right
139186;Swiping Up
14487;Swiping Down
96999;Swiping Up
53918;Swiping Up
142577;Swiping Right
79815;Swiping Up
46247;Swiping Up
54723;Swiping Left
7411;Swiping Left
124428;Swiping Up
73220;Swiping Left
70966;Swiping Up
18922;Swiping Left
136487;Swiping Down
19015;Swiping Right
37799;Swiping Down
17429;Swiping Right
26823;Swiping Right
128741;Swiping Left
108111;Swiping Left
61047;Swiping Left
123903;Swiping Down
138618;Swiping Up
18110;Swiping Right
107535;Swiping Down
91747;Swiping Up
94615;Swiping Down
52708;Swiping Up
65339;Swiping Right
47035;Swiping Right
3419;Swiping Down
1009;Swiping Up
93645;Swiping Left
102648;Swiping Left
48477;Swiping Up
39992;Swiping Up
109485;Swiping Up
32327;Swiping Down
78928;Swiping Right
70610;Swiping Right
82357;Swiping Down
76287;Swiping Up
52304;Swiping Down
143584;Swiping Down
100512;Swiping Left
24354;Swiping Up
146116;Swiping Left
18167;Swiping Left
36194;Swiping Right
109964;Swiping Up
61176;Swiping Left
97618;Swiping Up
118372;Swiping Up
68980;Swiping Right
65304;Swiping Left
115247;Swiping Down
4898;Swiping Right
52881;Swiping Right
85044;Swiping Down
84292;Swiping Up
71024;Swiping Down
128955;Swiping Left
11712;Swiping Right
21617;Swiping Up
42443;Swiping Up
329;Swiping Right
109489;Swiping Up
96507;Swiping Down
16956;Swiping Up
133501;Swiping Down
84037;Swiping Down
20833;Swiping Right
94146;Swiping Down
73990;Swiping Down
36418;Swiping Up
76756;Swiping Down
38127;Swiping Right
47468;Swiping Right
4945;Swiping Up
80679;Swiping Left
46401;Swiping Right
113777;Swiping Left
62045;Swiping Down
101348;Swiping Down
77428;Swiping Down
68332;Swiping Left
134828;Swiping Up
43022;Swiping Up
53084;Swiping Up
6517;Swiping Left
8412;Swiping Up
83016;Swiping Left
48851;Swiping Up
50946;Swiping Up
54052;Swiping Left
115619;Swiping Right
131344;Swiping Left
83029;Swiping Down
106253;Swiping Down
35227;Swiping Up
49814;Swiping Right
14469;Swiping Left
63067;Swiping Up
143127;Swiping Up
142070;Swiping Down
146007;Swiping Down
143296;Swiping Left
37915;Swiping Left
147776;Swiping Right
46500;Swiping Down
61928;Swiping Down
41958;Swiping Down
65088;Swiping Left
100330;Swiping Down
125910;Swiping Down
72269;Swiping Right
42559;Swiping Down
100860;Swiping Down
129178;Swiping Down
86710;Swiping Right
14222;Swiping Right
119770;Swiping Left
77057;Swiping Right
15670;Swiping Up
36078;Swiping Down
144340;Swiping Right
83964;Swiping Left
142286;Swiping Left
117682;Swiping Down
68349;Swiping Up
82431;Swiping Right
146906;Swiping Right
84474;Swiping Left
9230;Swiping Up
51056;Swiping Down
130299;Swiping Up
17911;Swiping Up
90641;Swiping Down
47327;Swiping Right
12333;Swiping Up
54085;Swiping Up
122035;Swiping Right
7461;Swiping Left
126058;Swiping Right
142685;Swiping Down
140909;Swiping Down
14003;Swiping Left
134241;Swiping Right
72976;Swiping Left
116556;Swiping Up
91401;Swiping Down
118615;Swiping Right
14522;Swiping Right
1340;Swiping Up
126562;Swiping Up
8852;Swiping Up
69308;Swiping Left
124942;Swiping Left
108317;Swiping Left
70407;Swiping Right
122663;Swiping Up
134222;Swiping Up
9948;Swiping Left
59984;Swiping Left
107119;Swiping Up
64350;Swiping Down
147787;Swiping Up
131473;Swiping Up
3322;Swiping Up
70452;Swiping Up
121354;Swiping Right
24190;Swiping Down
44361;Swiping Up
115436;Swiping Right
146774;Swiping Right
99380;Swiping Up
96286;Swiping Right
91584;Swiping Down
20877;Swiping Up
20219;Swiping Left
20794;Swiping Left
7468;Swiping Up
53923;Swiping Left
81160;Swiping Up
146444;Swiping Down
145443;Swiping Down
94529;Swiping Down
49090;Swiping Right
90606;Swiping Right
50749;Swiping Left
1560;Swiping Right
67919;Swiping Up
40237;Swiping Left
59448;Swiping Up
116327;Swiping Right
111000;Swiping Left
138200;Swiping Down
3058;Swiping Up
91352;Swiping Down
134119;Swiping Up
57109;Swiping Left
60211;Swiping Left
77885;Swiping Up
93061;Swiping Down
60114;Swiping Down
769;Swiping Left
78867;Swiping Up
52793;Swiping Down
113892;Swiping Up
49372;Swiping Right
135432;Swiping Up
34236;Swiping Up
15000;Swiping Up
61476;Swiping Right
103099;Swiping Right
28300;Swiping Right
87696;Swiping Down
19358;Swiping Down
93900;Swiping Down
12890;Swiping Down
66069;Swiping Down
16215;Swiping Up
146504;Swiping Right
24491;Swiping Up
66622;Swiping Down
91543;Swiping Down
56129;Swiping Right
128315;Swiping Down
118045;Swiping Right
132330;Swiping Right
39283;Swiping Down
85196;Swiping Up
12991;Swiping Right
96491;Swiping Right
3703;Swiping Up
41803;Swiping Left
46277;Swiping Down
21297;Swiping Left
84594;Swiping Up
142776;Swiping Left
41417;Swiping Down
15283;Swiping Down
126449;Swiping Left
63099;Swiping Right
115704;Swiping Down
29613;Swiping Right
25395;Swiping Right
22086;Swiping Right
35482;Swiping Right
138771;Swiping Right
34181;Swiping Up
127808;Swiping Left
132296;Swiping Left
34859;Swiping Down
104734;Swiping Up
71933;Swiping Left
27957;Swiping Right
139619;Swiping Left
8037;Swiping Down
70052;Swiping Up
121805;Swiping Down
142028;Swiping Right
73032;Swiping Up
147504;Swiping Up
106060;Swiping Right
86305;Swiping Down
46028;Swiping Up
117188;Swiping Down
38692;Swiping Up
78380;Swiping Up
13606;Swiping Right
142947;Swiping Left
52898;Swiping Up
90242;Swiping Up
118548;Swiping Left
102242;Swiping Left
120961;Swiping Down
40332;Swiping Right
109145;Swiping Left
10301;Swiping Up
39936;Swiping Right
50218;Swiping Down
19283;Swiping Right
54733;Swiping Left
147855;Swiping Left
98039;Swiping Left
78571;Swiping Left
114499;Swiping Up
65263;Swiping Left
21506;Swiping Down
101976;Swiping Down
130524;Swiping Down
104118;Swiping Left
89359;Swiping Left
4288;Swiping Down
94967;Swiping Right
69304;Swiping Down
106268;Swiping Left
33539;Swiping Right
124633;Swiping Left
43218;Swiping Right
139971;Swiping Left
61152;Swiping Left
65316;Swiping Up
139051;Swiping Left
112497;Swiping Up
119683;Swiping Up
50246;Swiping Down
3972;Swiping Up
141173;Swiping Left
125783;Swiping Up
53233;Swiping Left
48911;Swiping Up
90625;Swiping Down
138914;Swiping Right
62372;Swiping Right
112238;Swiping Down
53962;Swiping Right
38114;Swiping Down
55204;Swiping Up
89846;Swiping Left
121944;Swiping Up
6687;Swiping Down
23050;Swiping Up
39828;Swiping Left
106519;Swiping Down
41248;Swiping Down
100525;Swiping Down
136103;Swiping Left
75989;Swiping Up
31166;Swiping Up
106785;Swiping Left
46905;Swiping Up
67264;Swiping Right
21437;Swiping Down
70233;Swiping Right
138632;Swiping Left
79182;Swiping Left
99228;Swiping Left
113506;Swiping Left
58401;Swiping Down
134327;Swiping Down
92920;Swiping Left
30611;Swiping Right
128015;Swiping Left
119169;Swiping Up
115931;Swiping Down
10356;Swiping Up
22144;Swiping Up
16445;Swiping Left
19838;Swiping Up
69271;Swiping Up
33777;Swiping Right
31231;Swiping Down
82223;Swiping Down
32977;Swiping Down
87503;Swiping Up
69083;Swiping Left
15701;Swiping Right
78909;Swiping Down
125588;Swiping Up
117215;Swiping Right
131412;Swiping Up
25129;Swiping Up
120704;Swiping Right
100040;Swiping Left
87760;Swiping Up
76045;Swiping Up
143393;Swiping Down
22367;Swiping Up
45194;Swiping Left
108255;Swiping Down
10003;Swiping Left
89950;Swiping Right
144606;Swiping Down
6799;Swiping Left
131487;Swiping Left
78821;Swiping Down
31093;Swiping Down
84234;Swiping Down
82739;Swiping Up
58520;Swiping Down
148004;Swiping Left
44915;Swiping Right
94456;Swiping Down
44999;Swiping Right
63971;Swiping Up
70654;Swiping Down
92281;Swiping Right
92020;Swiping Up
136256;Swiping Down
144756;Swiping Right
54588;Swiping Left
34436;Swiping Up
25127;Swiping Up
91966;Swiping Down
83817;Swiping Left
41573;Swiping Right
143639;Swiping Up
88126;Swiping Left
87383;Swiping Right
6186;Swiping Up
26911;Swiping Left
68493;Swiping Down
32043;Swiping Down
85671;Swiping Right
67337;Swiping Down
70261;Swiping Left
28672;Swiping Down
91387;Swiping Up
41728;Swiping Up
81170;Swiping Up
134168;Swiping Down
125101;Swiping Down
128280;Swiping Left
133130;Swiping Right
76634;Swiping Left
14672;Swiping Right
80442;Swiping Left
133681;Swiping Down
30130;Swiping Right
132921;Swiping Left
34071;Swiping Right
52853;Swiping Down
95850;Swiping Down
12528;Swiping Right
24326;Swiping Down
105274;Swiping Down
100430;Swiping Up
142711;Swiping Down
87625;Swiping Up
24937;Swiping Up
85812;Swiping Down
104855;Swiping Down
142046;Swiping Up
89791;Swiping Down
121630;Swiping Right
132228;Swiping Right
37286;Swiping Up
4519;Swiping Left
101689;Swiping Up
124789;Swiping Down
1630;Swiping Up
126224;Swiping Left
28165;Swiping Up
73895;Swiping Up
45020;Swiping Down
88169;Swiping Down
78576;Swiping Down
147145;Swiping Up
34850;Swiping Left
63656;Swiping Right
63182;Swiping Down
35594;Swiping Up
116196;Swiping Right
143972;Swiping Down
53810;Swiping Up
12832;Swiping Right
144886;Swiping Up
54508;Swiping Down
48234;Swiping Right
91483;Swiping Up
140037;Swiping Up
10015;Swiping Right
50045;Swiping Up
5697;Swiping Right
284;Swiping Up
16744;Swiping Left
101811;Swiping Down
128146;Swiping Right
55276;Swiping Left
96122;Swiping Up
66143;Swiping Down
132947;Swiping Left
97549;Swiping Down
137208;Swiping Down
108539;Swiping Right
68033;Swiping Left
137421;Swiping Up
50061;Swiping Down
68135;Swiping Down
82352;Swiping Right
133355;Swiping Down
25945;Swiping Left
19611;Swiping Left
84865;Swiping Down
43230;Swiping Down
47947;Swiping Down
122067;Swiping Right
28647;Swiping Left
66466;Swiping Up
113265;Swiping Left
90612;Swiping Up
38601;Swiping Left
42063;Swiping Left
5507;Swiping Right
60640;Swiping Left
5950;Swiping Right
1344;Swiping Right
96014;Swiping Up
128701;Swiping Right
108589;Swiping Left
122620;Swiping Up
123739;Swiping Down
50599;Swiping Left
111923;Swiping Right
144108;Swiping Up
68020;Swiping Down
50411;Swiping Up
75398;Swiping Left
8177;Swiping Right
57419;Swiping Right
69482;Swiping Left
63855;Swiping Right
79037;Swiping Right
953;Swiping Up
45967;Swiping Left
20302;Swiping Left
60639;Swiping Up
24170;Swiping Up
88344;Swiping Down
134325;Swiping Up
136502;Swiping Left
9593;Swiping Left
32238;Swiping Down
77292;Swiping Down
32468;Swiping Up
68621;Swiping Right
32943;Swiping Left
4595;Swiping Up
140927;Swiping Down
107389;Swiping Left
108865;Swiping Down
43110;Swiping Right
32887;Swiping Up
135508;Swiping Left
55566;Swiping Left
114260;Swiping Down
30289;Swiping Up
136868;Swiping Left
106242;Swiping Right
47369;Swiping Up
34866;Swiping Down
146352;Swiping Left
124293;Swiping Up
63475;Swiping Up
28580;Swiping Left
90596;Swiping Right
96611;Swiping Down
61213;Swiping Down
14781;Swiping Left
73519;Swiping Down
97432;Swiping Down
84511;Swiping Right
104699;Swiping Right
7234;Swiping Down
44433;Swiping Down
40312;Swiping Left
4580;Swiping Right
123114;Swiping Down
139784;Swiping Down
30857;Swiping Up
97179;Swiping Right
144943;Swiping Left
107280;Swiping Down
32674;Swiping Down
109067;Swiping Down
9269;Swiping Right
24662;Swiping Up
112377;Swiping Up
87552;Swiping Right
119264;Swiping Right
141297;Swiping Right
85377;Swiping Right
26767;Swiping Down
1773;Swiping Left
79896;Swiping Down
107302;Swiping Up
17953;Swiping Right
454;Swiping Up
4296;Swiping Down
91652;Swiping Up
124559;Swiping Up
119353;Swiping Down
135067;Swiping Left
2150;Swiping Down
49750;Swiping Down
42265;Swiping Down
579;Swiping Left
31771;Swiping Left
91129;Swiping Down
80937;Swiping Down
119341;Swiping Down
29536;Swiping Down
24967;Swiping Right
9196;Swiping Up
35471;Swiping Right
123019;Swiping Right
41798;Swiping Right
145637;Swiping Left
137218;Swiping Down
10867;Swiping Right
93137;Swiping Down
56231;Swiping Down
114993;Swiping Up
10115;Swiping Left
90795;Swiping Down
4834;Swiping Right
8424;Swiping Right
33890;Swiping Left
67605;Swiping Up
39575;Swiping Down
143227;Swiping Left
87320;Swiping Down
82835;Swiping Down
144463;Swiping Right
88203;Swiping Right
103776;Swiping Down
94061;Swiping Up
94769;Swiping Left
89253;Swiping Left
71250;Swiping Right
59747;Swiping Up
99655;Swiping Down
73056;Swiping Down
38170;Swiping Right
72227;Swiping Right
30138;Swiping Down
34904;Swiping Left
11527;Swiping Up
40546;Swiping Up
6685;Swiping Left
87135;Swiping Down
146298;Swiping Left
34606;Swiping Right
68152;Swiping Up
124912;Swiping Right
45810;Swiping Left
3780;Swiping Down
46771;Swiping Down
92702;Swiping Up
42029;Swiping Left
137650;Swiping Down
18844;Swiping Left
134558;Swiping Left
112987;Swiping Up
5084;Swiping Down
40793;Swiping Right
43648;Swiping Down
68027;Swiping Right
12561;Swiping Right
32649;Swiping Down
35296;Swiping Left
128927;Swiping Up
118324;Swiping Right
95958;Swiping Up
55819;Swiping Left
119871;Swiping Up
66629;Swiping Right
79005;Swiping Left
87016;Swiping Left
54107;Swiping Right
99607;Swiping Right
35105;Swiping Down
128467;Swiping Up
87;Swiping Right
58856;Swiping Right
126684;Swiping Up
126472;Swiping Right
489;Swiping Right
