142105;No gesture
142178;No gesture
142191;No gesture
142287;No gesture
142503;No gesture
142596;No gesture
142601;No gesture
142606;No gesture
142656;No gesture
142668;No gesture
142703;No gesture
142793;No gesture
142812;No gesture
142832;No gesture
142931;No gesture
143056;No gesture
143060;No gesture
143151;No gesture
143179;No gesture
143234;No gesture
143480;No gesture
143533;No gesture
143609;No gesture
143655;No gesture
143815;No gesture
143870;No gesture
143891;No gesture
143915;No gesture
144088;No gesture
144101;No gesture
144145;No gesture
144165;No gesture
144208;No gesture
144248;No gesture
144249;No gesture
144304;No gesture
144362;No gesture
144374;No gesture
144449;No gesture
144457;No gesture
144461;No gesture
144605;No gesture
144635;No gesture
144653;No gesture
144681;No gesture
144709;No gesture
144790;No gesture
144821;No gesture
144900;No gesture
144953;No gesture
144993;No gesture
145027;No gesture
145180;No gesture
145329;No gesture
145500;No gesture
145565;No gesture
145572;No gesture
145776;No gesture
145834;No gesture
145892;No gesture
145954;No gesture
145995;No gesture
146001;No gesture
146006;No gesture
146145;No gesture
146228;No gesture
146241;No gesture
146495;No gesture
146515;No gesture
146564;No gesture
146616;No gesture
146697;No gesture
146712;No gesture
146745;No gesture
146866;No gesture
146877;No gesture
146966;No gesture
146976;No gesture
147171;No gesture
147222;No gesture
147251;No gesture
147260;No gesture
147277;No gesture
147402;No gesture
147602;No gesture
147774;No gesture
147805;No gesture
147820;No gesture
147864;No gesture
147957;No gesture
148008;No gesture
148075;No gesture
148084;No gesture
51;Swiping Right
95;Swiping Right
100;Swiping Right
107;Swiping Left
149;Swiping Right
157;Swiping Up
169;Swiping Left
196;Swiping Down
198;Swiping Down
217;Swiping Up
232;Swiping Up
248;Swiping Down
250;Swiping Up
297;Swiping Right
327;Swiping Left
336;Swiping Up
343;Swiping Right
351;Swiping Right
369;Swiping Right
373;Swiping Right
413;Swiping Down
424;Swiping Right
429;Swiping Left
447;Swiping Up
454;Swiping Up
477;Swiping Left
489;Swiping Right
497;Swiping Down
505;Swiping Down
579;Swiping Left
602;Swiping Left
607;Swiping Right
623;Swiping Down
631;Swiping Up
684;Swiping Up
710;Swiping Left
714;Swiping Down
715;Swiping Left
720;Swiping Right
761;Swiping Left
831;Swiping Right
854;Swiping Left
874;Swiping Right
885;Swiping Up
896;Swiping Down
923;Swiping Right
947;Swiping Left
953;Swiping Up
966;Swiping Left
977;Swiping Down
1003;Swiping Left
1009;Swiping Up
1018;Swiping Up
1019;Swiping Right
1022;Swiping Left
1033;Swiping Down
1036;Swiping Right
1037;Swiping Left
1050;Swiping Right
1054;Swiping Left
1064;Swiping Down
1065;Swiping Left
1067;Swiping Up
1075;Swiping Right
1087;Swiping Right
1092;Swiping Up
1113;Swiping Up
1145;Swiping Down
1238;Swiping Left
1239;Swiping Down
1242;Swiping Right
1248;Swiping Up
1278;Swiping Down
1292;Swiping Down
1338;Swiping Right
1370;Swiping Right
1400;Swiping Up
1403;Swiping Down
1425;Swiping Down
1461;Swiping Left
1476;Swiping Right
1481;Swiping Right
1483;Swiping Up
1515;Swiping Up
1542;Swiping Left
1560;Swiping Right
1564;Swiping Down
1571;Swiping Down
1582;Swiping Down
1607;Swiping Up
1641;Swiping Up
1695;Swiping Right
1703;Swiping Up
1724;Swiping Left
1743;Swiping Left
1758;Swiping Down
1773;Swiping Left
1781;Swiping Up
1787;Swiping Up
1794;Swiping Up
1795;Swiping Down
1801;Swiping Down
1828;Swiping Left
1836;Swiping Right
1883;Swiping Down
1915;Swiping Down
1954;Swiping Down
1959;Swiping Up
1963;Swiping Up
1985;Swiping Up
1989;Swiping Up
2009;Swiping Right
2022;Swiping Left
2029;Swiping Left
2041;Swiping Down
2051;Swiping Up
2106;Swiping Left
2127;Swiping Up
2150;Swiping Down
2163;Swiping Right
2200;Swiping Left
2206;Swiping Down
2208;Swiping Up
2217;Swiping Down
2228;Swiping Down
2244;Swiping Down
2268;Swiping Down
2296;Swiping Up
2307;Swiping Right
2323;Swiping Up
2345;Swiping Right
2349;Swiping Left
2380;Swiping Down
2381;Swiping Left
2438;Swiping Up
2460;Swiping Left
2487;Swiping Right
2490;Swiping Left
2504;Swiping Up
2507;Swiping Left
2540;Swiping Left
2557;Swiping Right
2559;Swiping Right
2625;Swiping Up
2632;Swiping Left
2642;Swiping Up
2647;Swiping Up
2660;Swiping Left
2662;Swiping Down
2670;Swiping Down
2683;Swiping Right
2751;Swiping Left
2766;Swiping Up
2769;Swiping Left
2801;Swiping Up
2803;Swiping Left
2823;Swiping Right
2833;Swiping Down
2853;Swiping Down
2862;Swiping Down
2917;Swiping Down
2950;Swiping Right
2964;Swiping Left
2991;Swiping Left
2992;Swiping Down
3065;Swiping Up
3121;Swiping Left
3133;Swiping Left
3150;Swiping Left
3179;Swiping Left
3196;Swiping Left
3247;Swiping Left
3262;Swiping Down
3278;Swiping Down
3286;Swiping Up
3313;Swiping Left
3332;Swiping Up
3336;Swiping Up
3340;Swiping Left
3395;Swiping Up
3398;Swiping Right
3413;Swiping Right
3415;Swiping Left
3419;Swiping Down
3440;Swiping Right
3459;Swiping Up
3473;Swiping Right
3495;Swiping Down
3503;Swiping Down
3506;Swiping Right
3515;Swiping Left
3547;Swiping Right
3578;Swiping Up
3599;Swiping Down
3605;Swiping Up
3613;Swiping Right
3624;Swiping Right
3644;Swiping Right
3660;Swiping Right
3703;Swiping Up
3707;Swiping Right
3716;Swiping Up
3736;Swiping Up
3785;Swiping Right
3844;Swiping Down
3846;Swiping Down
3871;Swiping Right
3903;Swiping Up
3911;Swiping Right
3916;Swiping Left
3919;Swiping Left
3972;Swiping Up
4001;Swiping Left
4003;Swiping Up
4023;Swiping Up
4044;Swiping Up
4047;Swiping Left
4092;Swiping Down
4093;Swiping Up
4103;Swiping Left
4110;Swiping Left
4162;Swiping Down
4171;Swiping Down
4173;Swiping Left
4177;Swiping Left
4184;Swiping Down
4206;Swiping Right
4235;Swiping Left
4237;Swiping Down
4242;Swiping Down
4271;Swiping Down
4285;Swiping Down
4293;Swiping Up
4296;Swiping Down
4323;Swiping Left
4360;Swiping Right
4369;Swiping Right
4419;Swiping Left
4430;Swiping Up
4445;Swiping Down
4520;Swiping Right
4534;Swiping Down
4548;Swiping Right
4562;Swiping Up
4569;Swiping Down
4580;Swiping Right
4586;Swiping Up
4595;Swiping Up
4604;Swiping Up
4630;Swiping Down
4631;Swiping Right
4673;Swiping Left
4697;Swiping Down
4736;Swiping Down
4751;Swiping Up
4773;Swiping Left
4795;Swiping Up
4817;Swiping Down
4823;Swiping Left
4838;Swiping Down
4855;Swiping Down
4871;Swiping Up
4898;Swiping Right
4899;Swiping Left
4974;Swiping Down
4984;Swiping Up
4996;Swiping Up
5043;Swiping Right
5049;Swiping Up
5055;Swiping Left
5084;Swiping Down
5085;Swiping Up
5150;Swiping Right
5159;Swiping Right
5177;Swiping Right
5181;Swiping Left
5192;Swiping Down
5210;Swiping Left
5213;Swiping Down
5221;Swiping Down
5231;Swiping Up
5238;Swiping Up
5241;Swiping Left
5242;Swiping Up
5246;Swiping Left
5252;Swiping Up
5299;Swiping Left
5363;Swiping Up
5364;Swiping Up
5383;Swiping Up
5384;Swiping Right
5394;Swiping Up
5419;Swiping Left
5435;Swiping Up
5490;Swiping Right
5508;Swiping Left
5528;Swiping Right
5544;Swiping Down
5563;Swiping Left
5599;Swiping Left
5611;Swiping Down
5648;Swiping Up
5654;Swiping Left
5684;Swiping Down
5707;Swiping Up
5713;Swiping Right
5721;Swiping Up
5735;Swiping Left
5745;Swiping Up
5764;Swiping Up
5807;Swiping Left
5814;Swiping Down
5817;Swiping Up
5829;Swiping Up
5830;Swiping Left
5831;Swiping Left
5874;Swiping Right
5912;Swiping Right
5930;Swiping Up
5959;Swiping Down
5976;Swiping Right
5980;Swiping Left
6044;Swiping Right
6061;Swiping Down
6082;Swiping Left
6099;Swiping Up
6100;Swiping Left
6114;Swiping Up
6118;Swiping Right
6150;Swiping Up
6200;Swiping Up
6204;Swiping Right
6226;Swiping Left
6233;Swiping Left
6278;Swiping Right
6293;Swiping Right
6304;Swiping Up
6319;Swiping Left
6332;Swiping Left
6339;Swiping Up
6345;Swiping Up
6346;Swiping Left
6358;Swiping Right
6369;Swiping Left
6385;Swiping Left
6388;Swiping Down
6393;Swiping Down
6395;Swiping Right
6479;Swiping Down
6495;Swiping Up
6517;Swiping Left
6522;Swiping Down
6543;Swiping Left
6555;Swiping Down
6606;Swiping Up
6625;Swiping Down
6639;Swiping Left
6644;Swiping Left
6652;Swiping Down
6664;Swiping Left
6685;Swiping Left
6702;Swiping Right
6718;Swiping Right
6729;Swiping Right
6762;Swiping Down
6767;Swiping Down
6782;Swiping Left
6799;Swiping Left
6849;Swiping Down
6939;Swiping Left
6943;Swiping Right
6959;Swiping Down
6972;Swiping Down
6990;Swiping Left
7045;Swiping Down
7046;Swiping Right
7054;Swiping Left
7065;Swiping Up
7131;Swiping Up
7189;Swiping Right
7192;Swiping Down
7212;Swiping Left
7213;Swiping Down
7218;Swiping Down
7234;Swiping Down
7237;Swiping Up
7244;Swiping Right
7303;Swiping Left
7305;Swiping Down
7312;Swiping Left
7348;Swiping Down
7349;Swiping Left
7351;Swiping Down
7381;Swiping Down
7411;Swiping Left
7468;Swiping Up
7479;Swiping Down
7491;Swiping Left
7495;Swiping Left
7525;Swiping Up
7536;Swiping Left
7541;Swiping Left
7545;Swiping Left
7551;Swiping Up
7553;Swiping Left
7564;Swiping Up
7589;Swiping Down
7593;Swiping Right
7617;Swiping Right
7646;Swiping Left
7712;Swiping Up
7725;Swiping Left
7738;Swiping Down
7753;Swiping Down
7765;Swiping Right
7791;Swiping Up
7802;Swiping Up
7811;Swiping Right
7836;Swiping Left
7881;Swiping Left
7931;Swiping Right
7990;Swiping Right
7992;Swiping Up
8036;Swiping Left
8038;Swiping Right
8044;Swiping Right
8052;Swiping Right
8060;Swiping Left
8068;Swiping Right
8085;Swiping Down
8120;Swiping Up
8126;Swiping Right
8148;Swiping Up
8152;Swiping Right
8153;Swiping Down
8159;Swiping Down
8172;Swiping Down
8177;Swiping Right
8188;Swiping Down
8206;Swiping Left
8208;Swiping Up
8217;Swiping Right
8219;Swiping Left
8271;Swiping Up
8283;Swiping Left
8321;Swiping Right
8333;Swiping Right
8355;Swiping Left
8359;Swiping Right
8365;Swiping Up
8423;Swiping Up
8424;Swiping Right
8438;Swiping Down
8449;Swiping Right
8457;Swiping Right
8464;Swiping Right
8566;Swiping Up
8587;Swiping Up
8624;Swiping Left
8634;Swiping Left
8667;Swiping Down
8671;Swiping Up
8716;Swiping Right
8717;Swiping Left
8751;Swiping Down
8769;Swiping Right
8770;Swiping Right
8777;Swiping Left
8787;Swiping Up
8828;Swiping Down
8830;Swiping Down
8852;Swiping Up
8889;Swiping Down
8902;Swiping Left
8959;Swiping Down
8961;Swiping Down
9013;Swiping Right
9120;Swiping Right
9123;Swiping Right
9129;Swiping Right
9141;Swiping Up
9142;Swiping Right
9196;Swiping Up
9269;Swiping Right
9308;Swiping Down
9321;Swiping Down
9332;Swiping Right
9347;Swiping Up
9351;Swiping Down
9391;Swiping Up
9440;Swiping Down
9452;Swiping Right
9476;Swiping Up
9483;Swiping Up
9509;Swiping Left
9522;Swiping Left
9526;Swiping Up
9560;Swiping Down
9562;Swiping Left
9593;Swiping Left
9598;Swiping Up
9611;Swiping Left
9641;Swiping Down
9694;Swiping Up
9771;Swiping Right
9805;Swiping Left
9859;Swiping Right
9889;Swiping Down
9904;Swiping Left
9937;Swiping Right
9948;Swiping Left
9949;Swiping Up
10003;Swiping Left
10009;Swiping Down
10015;Swiping Right
10031;Swiping Down
10042;Swiping Up
10077;Swiping Up
10090;Swiping Down
10115;Swiping Left
10136;Swiping Left
10143;Swiping Left
10179;Swiping Left
10207;Swiping Right
10227;Swiping Right
10264;Swiping Left
10302;Swiping Left
10306;Swiping Right
10331;Swiping Right
10347;Swiping Down
10356;Swiping Up
10373;Swiping Down
10378;Swiping Left
10427;Swiping Up
10428;Swiping Left
10475;Swiping Right
10486;Swiping Right
10511;Swiping Up
10539;Swiping Left
10595;Swiping Left
10618;Swiping Up
10649;Swiping Down
10653;Swiping Down
10686;Swiping Right
10703;Swiping Right
10716;Swiping Down
10723;Swiping Left
10745;Swiping Up
10746;Swiping Left
10758;Swiping Left
10760;Swiping Left
10766;Swiping Right
10807;Swiping Left
10826;Swiping Left
10830;Swiping Left
10833;Swiping Down
10846;Swiping Down
10860;Swiping Left
10867;Swiping Right
10925;Swiping Right
10932;Swiping Up
10947;Swiping Left
10988;Swiping Up
11002;Swiping Left
11015;Swiping Left
11040;Swiping Down
11041;Swiping Down
11102;Swiping Up
11113;Swiping Down
11165;Swiping Left
11202;Swiping Right
11204;Swiping Down
11240;Swiping Down
11243;Swiping Left
11273;Swiping Down
11276;Swiping Down
11281;Swiping Left
11333;Swiping Right
11351;Swiping Up
11355;Swiping Down
11422;Swiping Left
11424;Swiping Down
11439;Swiping Right
11447;Swiping Up
11459;Swiping Left
11495;Swiping Up
11514;Swiping Up
11527;Swiping Up
11538;Swiping Down
11556;Swiping Down
11561;Swiping Right
11566;Swiping Left
11591;Swiping Right
11601;Swiping Up
11605;Swiping Left
11673;Swiping Down
11690;Swiping Down
11694;Swiping Down
11702;Swiping Right
11758;Swiping Up
11771;Swiping Up
11786;Swiping Right
11802;Swiping Down
11808;Swiping Down
11820;Swiping Left
11835;Swiping Left
11859;Swiping Left
11861;Swiping Up
11872;Swiping Left
11876;Swiping Right
11884;Swiping Down
11912;Swiping Up
11949;Swiping Up
11954;Swiping Up
11965;Swiping Down
11979;Swiping Right
12036;Swiping Right
12058;Swiping Left
12148;Swiping Up
12166;Swiping Up
12192;Swiping Right
12218;Swiping Down
12240;Swiping Left
12244;Swiping Right
12264;Swiping Left
12269;Swiping Down
12280;Swiping Right
12308;Swiping Right
12333;Swiping Up
12363;Swiping Up
12365;Swiping Up
12371;Swiping Left
12390;Swiping Left
12392;Swiping Up
12439;Swiping Right
12450;Swiping Right
12480;Swiping Down
12514;Swiping Down
12528;Swiping Right
12532;Swiping Left
12536;Swiping Left
12578;Swiping Down
12581;Swiping Up
12612;Swiping Right
12637;Swiping Down
12659;Swiping Down
12677;Swiping Left
12681;Swiping Down
12735;Swiping Left
12766;Swiping Down
12785;Swiping Down
12791;Swiping Up
12831;Swiping Left
12873;Swiping Right
12874;Swiping Up
12877;Swiping Up
12945;Swiping Up
12982;Swiping Right
13000;Swiping Up
13010;Swiping Left
13095;Swiping Left
13110;Swiping Up
13117;Swiping Down
13158;Swiping Down
13159;Swiping Right
13201;Swiping Left
13234;Swiping Right
13244;Swiping Up
13291;Swiping Down
13294;Swiping Left
13320;Swiping Up
13334;Swiping Right
13365;Swiping Down
13379;Swiping Right
13390;Swiping Up
13428;Swiping Up
13465;Swiping Left
13484;Swiping Down
13569;Swiping Left
13639;Swiping Right
13650;Swiping Up
13652;Swiping Up
13705;Swiping Right
13712;Swiping Up
13736;Swiping Left
13799;Swiping Down
13819;Swiping Up
13849;Swiping Left
13853;Swiping Up
13854;Swiping Left
13865;Swiping Left
13896;Swiping Down
13958;Swiping Left
13994;Swiping Right
14003;Swiping Left
14006;Swiping Down
14011;Swiping Up
14053;Swiping Right
14060;Swiping Right
14072;Swiping Up
14095;Swiping Right
14112;Swiping Down
14185;Swiping Right
14247;Swiping Right
14290;Swiping Down
14318;Swiping Left
14334;Swiping Up
14344;Swiping Right
14381;Swiping Down
14458;Swiping Down
14478;Swiping Right
14483;Swiping Down
14484;Swiping Up
14487;Swiping Down
14561;Swiping Up
14609;Swiping Up
14613;Swiping Down
14619;Swiping Right
14622;Swiping Down
14642;Swiping Up
14664;Swiping Left
14667;Swiping Right
14674;Swiping Right
14705;Swiping Right
14715;Swiping Up
14750;Swiping Left
14757;Swiping Left
14766;Swiping Down
14781;Swiping Left
14795;Swiping Down
14829;Swiping Up
14832;Swiping Right
14888;Swiping Down
14907;Swiping Up
14938;Swiping Left
14958;Swiping Up
14997;Swiping Right
15040;Swiping Right
15086;Swiping Up
15096;Swiping Up
15114;Swiping Right
15115;Swiping Right
15148;Swiping Right
15157;Swiping Up
15166;Swiping Down
15176;Swiping Right
15203;Swiping Down
15271;Swiping Down
15279;Swiping Down
15283;Swiping Down
15298;Swiping Left
15302;Swiping Down
15308;Swiping Left
15309;Swiping Down
15343;Swiping Left
15355;Swiping Right
15366;Swiping Down
15368;Swiping Down
15393;Swiping Left
15397;Swiping Up
15429;Swiping Left
15430;Swiping Up
15436;Swiping Up
15447;Swiping Left
15457;Swiping Left
15503;Swiping Down
15546;Swiping Right
15551;Swiping Up
15598;Swiping Up
15611;Swiping Left
15626;Swiping Up
15644;Swiping Left
15646;Swiping Right
15670;Swiping Up
15678;Swiping Left
15682;Swiping Up
15693;Swiping Up
15701;Swiping Right
15773;Swiping Up
15884;Swiping Right
15886;Swiping Down
15916;Swiping Right
15919;Swiping Down
15925;Swiping Up
15935;Swiping Right
15944;Swiping Down
15951;Swiping Up
15981;Swiping Left
15989;Swiping Down
15990;Swiping Right
15996;Swiping Up
16011;Swiping Down
16043;Swiping Right
16052;Swiping Right
16099;Swiping Left
16114;Swiping Down
16161;Swiping Down
16197;Swiping Down
16267;Swiping Left
16277;Swiping Down
16327;Swiping Down
16328;Swiping Left
16337;Swiping Right
16364;Swiping Up
16373;Swiping Up
16376;Swiping Up
16378;Swiping Up
16400;Swiping Left
16445;Swiping Left
16449;Swiping Up
16455;Swiping Down
16474;Swiping Left
16479;Swiping Up
16483;Swiping Right
16485;Swiping Left
16525;Swiping Down
16552;Swiping Right
16564;Swiping Up
16589;Swiping Down
16601;Swiping Up
16607;Swiping Up
16629;Swiping Left
16646;Swiping Down
16667;Swiping Right
16672;Swiping Left
16725;Swiping Right
16790;Swiping Down
16824;Swiping Up
16922;Swiping Down
16925;Swiping Left
16932;Swiping Up
16968;Swiping Right
16976;Swiping Down
16977;Swiping Down
17000;Swiping Left
17024;Swiping Left
17095;Swiping Down
17114;Swiping Left
17124;Swiping Up
17162;Swiping Right
17173;Swiping Down
17239;Swiping Up
17253;Swiping Left
17285;Swiping Right
17290;Swiping Down
17322;Swiping Up
17328;Swiping Up
17338;Swiping Down
17350;Swiping Down
17392;Swiping Up
17408;Swiping Right
17419;Swiping Down
17429;Swiping Right
17450;Swiping Left
17529;Swiping Right
17559;Swiping Down
17613;Swiping Right
17618;Swiping Down
17629;Swiping Left
17633;Swiping Up
17648;Swiping Right
17661;Swiping Right
17670;Swiping Right
17757;Swiping Right
17764;Swiping Down
17800;Swiping Left
17801;Swiping Left
17823;Swiping Right
17831;Swiping Up
17834;Swiping Down
17837;Swiping Left
17853;Swiping Up
17872;Swiping Down
17881;Swiping Down
17906;Swiping Left
17910;Swiping Up
17911;Swiping Up
17935;Swiping Down
17952;Swiping Down
17995;Swiping Up
18009;Swiping Left
18012;Swiping Left
18019;Swiping Right
18066;Swiping Down
18087;Swiping Up
18110;Swiping Right
18137;Swiping Right
18141;Swiping Down
18144;Swiping Up
18157;Swiping Down
18169;Swiping Right
18201;Swiping Right
18203;Swiping Left
18251;Swiping Right
18285;Swiping Right
18303;Swiping Right
18320;Swiping Up
18363;Swiping Down
18384;Swiping Down
18426;Swiping Right
18454;Swiping Down
18455;Swiping Right
18518;Swiping Down
18519;Swiping Left
18547;Swiping Down
18550;Swiping Up
18567;Swiping Down
18576;Swiping Right
18656;Swiping Right
18662;Swiping Up
18714;Swiping Down
18716;Swiping Left
18729;Swiping Down
18764;Swiping Down
18778;Swiping Right
18794;Swiping Left
18802;Swiping Down
18805;Swiping Up
18844;Swiping Left
18849;Swiping Left
18861;Swiping Right
18864;Swiping Up
18880;Swiping Down
18912;Swiping Left
18968;Swiping Up
19005;Swiping Left
19063;Swiping Up
19070;Swiping Up
19121;Swiping Right
19207;Swiping Down
19216;Swiping Left
19217;Swiping Left
19283;Swiping Right
19307;Swiping Up
19309;Swiping Right
19334;Swiping Down
19337;Swiping Down
19340;Swiping Left
19345;Swiping Up
19414;Swiping Left
19438;Swiping Down
19445;Swiping Right
19501;Swiping Left
19527;Swiping Down
19584;Swiping Left
19592;Swiping Up
19597;Swiping Up
19601;Swiping Left
19611;Swiping Left
19614;Swiping Down
19661;Swiping Left
19682;Swiping Up
19684;Swiping Right
19686;Swiping Left
19694;Swiping Up
19701;Swiping Right
19736;Swiping Up
19790;Swiping Right
19838;Swiping Up
19844;Swiping Up
19859;Swiping Up
19860;Swiping Left
19867;Swiping Up
19873;Swiping Up
19898;Swiping Right
19901;Swiping Down
19906;Swiping Up
19933;Swiping Down
19973;Swiping Up
20011;Swiping Right
20028;Swiping Right
20029;Swiping Left
20042;Swiping Down
20200;Swiping Left
20226;Swiping Up
20244;Swiping Down
20279;Swiping Up
20302;Swiping Left
20316;Swiping Up
20332;Swiping Up
20342;Swiping Up
20363;Swiping Left
20378;Swiping Right
20409;Swiping Down
20415;Swiping Down
20468;Swiping Right
20469;Swiping Left
20499;Swiping Down
20519;Swiping Left
20528;Swiping Up
20578;Swiping Down
20635;Swiping Left
20649;Swiping Up
20678;Swiping Right
20698;Swiping Right
20704;Swiping Left
20725;Swiping Left
20742;Swiping Left
20775;Swiping Down
20781;Swiping Up
20787;Swiping Down
20791;Swiping Up
20794;Swiping Left
20841;Swiping Left
20860;Swiping Up
20863;Swiping Left
20909;Swiping Left
20916;Swiping Up
21033;Swiping Up
21052;Swiping Right
21116;Swiping Left
21131;Swiping Down
21152;Swiping Down
21162;Swiping Right
21215;Swiping Up
21227;Swiping Up
21239;Swiping Down
21241;Swiping Up
21274;Swiping Right
21280;Swiping Right
21292;Swiping Down
21297;Swiping Left
21310;Swiping Left
21313;Swiping Left
21336;Swiping Down
21346;Swiping Left
21363;Swiping Up
21376;Swiping Left
21467;Swiping Up
21475;Swiping Right
21523;Swiping Right
21534;Swiping Down
21551;Swiping Left
21556;Swiping Left
21566;Swiping Left
21575;Swiping Up
21608;Swiping Right
21642;Swiping Left
21663;Swiping Left
21686;Swiping Up
21687;Swiping Right
21691;Swiping Left
21718;Swiping Right
21758;Swiping Right
21768;Swiping Down
21775;Swiping Right
21823;Swiping Down
21842;Swiping Down
21872;Swiping Right
21886;Swiping Down
21910;Swiping Down
21931;Swiping Left
21943;Swiping Down
21979;Swiping Left
21999;Swiping Down
22022;Swiping Left
22035;Swiping Left
22038;Swiping Up
22044;Swiping Left
22066;Swiping Up
22081;Swiping Down
22095;Swiping Right
22144;Swiping Up
22146;Swiping Down
22150;Swiping Right
22167;Swiping Up
22179;Swiping Left
22197;Swiping Up
22204;Swiping Left
22205;Swiping Left
22229;Swiping Right
22249;Swiping Up
22269;Swiping Down
22292;Swiping Up
22319;Swiping Left
22329;Swiping Right
22344;Swiping Right
22358;Swiping Left
22384;Swiping Up
22396;Swiping Right
22407;Swiping Up
22457;Swiping Right
22513;Swiping Up
22517;Swiping Up
22535;Swiping Up
22537;Swiping Right
22545;Swiping Down
22574;Swiping Right
22592;Swiping Up
22625;Swiping Up
22629;Swiping Down
22657;Swiping Left
22665;Swiping Right
22689;Swiping Left
22699;Swiping Right
22707;Swiping Right
22717;Swiping Left
22784;Swiping Down
22869;Swiping Down
22871;Swiping Down
22894;Swiping Down
22926;Swiping Down
22937;Swiping Right
22942;Swiping Right
22947;Swiping Left
22976;Swiping Up
22978;Swiping Right
22996;Swiping Right
23049;Swiping Right
23070;Swiping Left
23074;Swiping Up
23099;Swiping Down
23107;Swiping Down
23120;Swiping Left
23122;Swiping Left
23144;Swiping Right
23164;Swiping Down
23198;Swiping Up
23225;Swiping Down
23228;Swiping Right
23254;Swiping Left
23261;Swiping Up
23266;Swiping Left
23323;Swiping Up
23350;Swiping Up
23359;Swiping Up
23386;Swiping Down
23405;Swiping Left
23420;Swiping Down
23429;Swiping Right
23440;Swiping Down
23465;Swiping Left
23498;Swiping Right
23511;Swiping Left
23521;Swiping Up
23555;Swiping Down
23566;Swiping Down
23587;Swiping Right
23643;Swiping Down
23671;Swiping Left
23689;Swiping Left
23701;Swiping Up
23713;Swiping Right
23740;Swiping Up
23742;Swiping Up
23758;Swiping Left
23792;Swiping Right
23911;Swiping Up
23924;Swiping Left
23928;Swiping Up
23940;Swiping Left
23941;Swiping Right
23967;Swiping Up
23975;Swiping Right
23992;Swiping Up
24004;Swiping Right
24014;Swiping Down
24025;Swiping Up
24065;Swiping Up
24073;Swiping Up
24080;Swiping Down
24145;Swiping Down
24156;Swiping Left
24162;Swiping Up
24190;Swiping Down
24236;Swiping Up
24264;Swiping Right
24308;Swiping Left
24310;Swiping Down
24329;Swiping Up
24348;Swiping Down
24354;Swiping Up
24359;Swiping Right
24386;Swiping Left
24401;Swiping Up
24424;Swiping Down
24462;Swiping Up
24479;Swiping Down
24542;Swiping Up
24553;Swiping Right
24576;Swiping Down
24651;Swiping Left
24678;Swiping Left
24715;Swiping Down
24722;Swiping Down
24768;Swiping Right
24774;Swiping Left
24780;Swiping Down
24788;Swiping Up
24799;Swiping Down
24812;Swiping Up
24820;Swiping Down
24883;Swiping Right
24937;Swiping Up
24944;Swiping Left
24948;Swiping Down
25001;Swiping Left
25027;Swiping Down
25040;Swiping Right
25041;Swiping Down
25047;Swiping Left
25076;Swiping Right
25084;Swiping Up
25129;Swiping Up
25169;Swiping Left
25178;Swiping Up
25181;Swiping Right
25196;Swiping Up
25204;Swiping Up
25224;Swiping Left
25247;Swiping Left
25252;Swiping Down
25294;Swiping Down
25309;Swiping Right
25336;Swiping Left
25371;Swiping Left
25431;Swiping Left
25457;Swiping Right
25461;Swiping Right
25505;Swiping Up
25506;Swiping Right
25517;Swiping Up
25530;Swiping Right
25537;Swiping Right
25571;Swiping Up
25576;Swiping Left
25639;Swiping Up
25665;Swiping Up
25667;Swiping Down
25671;Swiping Right
25692;Swiping Up
25695;Swiping Left
25730;Swiping Right
25761;Swiping Right
25792;Swiping Left
25802;Swiping Right
25843;Swiping Up
25854;Swiping Down
25903;Swiping Left
25906;Swiping Up
25925;Swiping Up
25926;Swiping Left
25934;Swiping Left
25945;Swiping Left
25986;Swiping Left
26039;Swiping Right
26050;Swiping Left
26089;Swiping Right
26147;Swiping Down
26193;Swiping Left
26284;Swiping Up
26288;Swiping Up
26300;Swiping Up
26304;Swiping Right
26328;Swiping Left
26342;Swiping Left
26372;Swiping Left
26376;Swiping Down
26410;Swiping Down
26427;Swiping Right
26430;Swiping Down
26459;Swiping Left
26477;Swiping Right
26478;Swiping Up
26499;Swiping Up
26515;Swiping Left
26549;Swiping Right
26560;Swiping Right
26564;Swiping Down
26576;Swiping Right
26581;Swiping Right
26586;Swiping Down
26603;Swiping Up
26611;Swiping Left
26615;Swiping Left
26634;Swiping Down
26691;Swiping Left
26700;Swiping Left
26704;Swiping Up
26732;Swiping Down
26734;Swiping Down
26754;Swiping Right
26782;Swiping Right
26799;Swiping Down
26821;Swiping Down
26843;Swiping Up
26849;Swiping Right
26853;Swiping Up
26854;Swiping Down
26868;Swiping Left
26872;Swiping Down
26890;Swiping Right
26922;Swiping Down
26931;Swiping Left
26990;Swiping Left
26998;Swiping Left
27005;Swiping Down
27023;Swiping Up
27061;Swiping Right
27065;Swiping Right
27113;Swiping Up
27134;Swiping Up
27203;Swiping Right
27205;Swiping Down
27214;Swiping Up
27238;Swiping Down
27243;Swiping Left
27250;Swiping Up
27292;Swiping Up
27383;Swiping Left
27404;Swiping Right
27431;Swiping Up
27433;Swiping Left
27443;Swiping Right
27459;Swiping Down
27469;Swiping Up
27510;Swiping Down
27595;Swiping Left
27618;Swiping Left
27639;Swiping Right
27648;Swiping Right
27649;Swiping Right
27694;Swiping Down
27726;Swiping Right
27746;Swiping Down
27757;Swiping Down
27773;Swiping Left
27784;Swiping Up
27787;Swiping Down
27792;Swiping Down
