9522;Swiping Left;1
9526;Swiping Up;4
9560;Swiping Down;3
9562;Swiping Left;1
9593;Swiping Left;1
9598;Swiping Up;4
9611;Swiping Left;1
9641;Swiping Down;3
9694;Swiping Up;4
9771;Swiping Right;2
9805;Swiping Left;1
9859;Swiping Right;2
9889;Swiping Down;3
9904;Swiping Left;1
9937;Swiping Right;2
9948;Swiping Left;1
9949;Swiping Up;4
10003;Swiping Left;1
10009;Swiping Down;3
10015;Swiping Right;2
10031;Swiping Down;3
10042;Swiping Up;4
10077;Swiping Up;4
10090;Swiping Down;3
10115;Swiping Left;1
10136;Swiping Left;1
10143;Swiping Left;1
10179;Swiping Left;1
10207;Swiping Right;2
10227;Swiping Right;2
10264;Swiping Left;1
10302;Swiping Left;1
10306;Swiping Right;2
10331;Swiping Right;2
10347;Swiping Down;3
10356;Swiping Up;4
10373;Swiping Down;3
10378;Swiping Left;1
10427;Swiping Up;4
10428;Swiping Left;1
10475;Swiping Right;2
10486;Swiping Right;2
10511;Swiping Up;4
10539;Swiping Left;1
10595;Swiping Left;1
10618;Swiping Up;4
10649;Swiping Down;3
10653;Swiping Down;3
10686;Swiping Right;2
10703;Swiping Right;2
10716;Swiping Down;3
10723;Swiping Left;1
10745;Swiping Up;4
10746;Swiping Left;1
10758;Swiping Left;1
10760;Swiping Left;1
10766;Swiping Right;2
10807;Swiping Left;1
10826;Swiping Left;1
10830;Swiping Left;1
10833;Swiping Down;3
10846;Swiping Down;3
10860;Swiping Left;1
10867;Swiping Right;2
10925;Swiping Right;2
10932;Swiping Up;4
10947;Swiping Left;1
10988;Swiping Up;4
11002;Swiping Left;1
11015;Swiping Left;1
11040;Swiping Down;3
11041;Swiping Down;3
11102;Swiping Up;4
11113;Swiping Down;3
11165;Swiping Left;1
11202;Swiping Right;2
11204;Swiping Down;3
11240;Swiping Down;3
11243;Swiping Left;1
11273;Swiping Down;3
11276;Swiping Down;3
11281;Swiping Left;1
11333;Swiping Right;2
11351;Swiping Up;4
11355;Swiping Down;3
11422;Swiping Left;1
11424;Swiping Down;3
11439;Swiping Right;2
11447;Swiping Up;4
11459;Swiping Left;1
11495;Swiping Up;4
11514;Swiping Up;4
11527;Swiping Up;4
11538;Swiping Down;3
11556;Swiping Down;3
11561;Swiping Right;2
11566;Swiping Left;1
11591;Swiping Right;2
11601;Swiping Up;4
11605;Swiping Left;1
11673;Swiping Down;3
11690;Swiping Down;3
11694;Swiping Down;3
11702;Swiping Right;2
11758;Swiping Up;4
11771;Swiping Up;4
11786;Swiping Right;2
11802;Swiping Down;3
11808;Swiping Down;3
11820;Swiping Left;1
11835;Swiping Left;1
11859;Swiping Left;1
11861;Swiping Up;4
11872;Swiping Left;1
11876;Swiping Right;2
11884;Swiping Down;3
11912;Swiping Up;4
11949;Swiping Up;4
11954;Swiping Up;4
11965;Swiping Down;3
11979;Swiping Right;2
12036;Swiping Right;2
12058;Swiping Left;1
12148;Swiping Up;4
12166;Swiping Up;4
12192;Swiping Right;2
12218;Swiping Down;3
12240;Swiping Left;1
12244;Swiping Right;2
12264;Swiping Left;1
12269;Swiping Down;3
12280;Swiping Right;2
12308;Swiping Right;2
12333;Swiping Up;4
12363;Swiping Up;4
12365;Swiping Up;4
12371;Swiping Left;1
12390;Swiping Left;1
12392;Swiping Up;4
12439;Swiping Right;2
12450;Swiping Right;2
12480;Swiping Down;3
12514;Swiping Down;3
12528;Swiping Right;2
12532;Swiping Left;1
12536;Swiping Left;1
12578;Swiping Down;3
12581;Swiping Up;4
12612;Swiping Right;2
12637;Swiping Down;3
12659;Swiping Down;3
12677;Swiping Left;1
12681;Swiping Down;3
12735;Swiping Left;1
12766;Swiping Down;3
12785;Swiping Down;3
12791;Swiping Up;4
12831;Swiping Left;1
12873;Swiping Right;2
12874;Swiping Up;4
12877;Swiping Up;4
12945;Swiping Up;4
12982;Swiping Right;2
13000;Swiping Up;4
13010;Swiping Left;1
13095;Swiping Left;1
13110;Swiping Up;4
13117;Swiping Down;3
13158;Swiping Down;3
13159;Swiping Right;2
13201;Swiping Left;1
13234;Swiping Right;2
13244;Swiping Up;4
13291;Swiping Down;3
13294;Swiping Left;1
13320;Swiping Up;4
13334;Swiping Right;2
13365;Swiping Down;3
13379;Swiping Right;2
13390;Swiping Up;4
13428;Swiping Up;4
13465;Swiping Left;1
13484;Swiping Down;3
13569;Swiping Left;1
13639;Swiping Right;2
13650;Swiping Up;4
13652;Swiping Up;4
13705;Swiping Right;2
13712;Swiping Up;4
13736;Swiping Left;1
13799;Swiping Down;3
13819;Swiping Up;4
13849;Swiping Left;1
13853;Swiping Up;4
13854;Swiping Left;1
13865;Swiping Left;1
13896;Swiping Down;3
13958;Swiping Left;1
13994;Swiping Right;2
14003;Swiping Left;1
14006;Swiping Down;3
14011;Swiping Up;4
14053;Swiping Right;2
14060;Swiping Right;2
14072;Swiping Up;4
14095;Swiping Right;2
14112;Swiping Down;3
14185;Swiping Right;2
14247;Swiping Right;2
14290;Swiping Down;3
14318;Swiping Left;1
14334;Swiping Up;4
14344;Swiping Right;2
14381;Swiping Down;3
14458;Swiping Down;3
14478;Swiping Right;2
14483;Swiping Down;3
14484;Swiping Up;4
14487;Swiping Down;3
14561;Swiping Up;4
14609;Swiping Up;4
14613;Swiping Down;3
14619;Swiping Right;2
14622;Swiping Down;3
14642;Swiping Up;4
14664;Swiping Left;1
14667;Swiping Right;2
14674;Swiping Right;2
14705;Swiping Right;2
14715;Swiping Up;4
14750;Swiping Left;1
14757;Swiping Left;1
14766;Swiping Down;3
14781;Swiping Left;1
14795;Swiping Down;3
14829;Swiping Up;4
14832;Swiping Right;2
14888;Swiping Down;3
14907;Swiping Up;4
14938;Swiping Left;1
14958;Swiping Up;4
14997;Swiping Right;2
15040;Swiping Right;2
15086;Swiping Up;4
15096;Swiping Up;4
15114;Swiping Right;2
15115;Swiping Right;2
15148;Swiping Right;2
15157;Swiping Up;4
15166;Swiping Down;3
15176;Swiping Right;2
15203;Swiping Down;3
15271;Swiping Down;3
15279;Swiping Down;3
15283;Swiping Down;3
15298;Swiping Left;1
15302;Swiping Down;3
15308;Swiping Left;1
15309;Swiping Down;3
15343;Swiping Left;1
15355;Swiping Right;2
15366;Swiping Down;3
15368;Swiping Down;3
15393;Swiping Left;1
15397;Swiping Up;4
15429;Swiping Left;1
15430;Swiping Up;4
15436;Swiping Up;4
15447;Swiping Left;1
15457;Swiping Left;1
15503;Swiping Down;3
15546;Swiping Right;2
15551;Swiping Up;4
15598;Swiping Up;4
15611;Swiping Left;1
15626;Swiping Up;4
15644;Swiping Left;1
15646;Swiping Right;2
15670;Swiping Up;4
15678;Swiping Left;1
15682;Swiping Up;4
15693;Swiping Up;4
15701;Swiping Right;2
15773;Swiping Up;4
15884;Swiping Right;2
15886;Swiping Down;3
15916;Swiping Right;2
15919;Swiping Down;3
15925;Swiping Up;4
15935;Swiping Right;2
15944;Swiping Down;3
15951;Swiping Up;4
15981;Swiping Left;1
15989;Swiping Down;3
15990;Swiping Right;2
15996;Swiping Up;4
16011;Swiping Down;3
16043;Swiping Right;2
16052;Swiping Right;2
16099;Swiping Left;1
16114;Swiping Down;3
16161;Swiping Down;3
16197;Swiping Down;3
16267;Swiping Left;1
16277;Swiping Down;3
16327;Swiping Down;3
16328;Swiping Left;1
16337;Swiping Right;2
16364;Swiping Up;4
16373;Swiping Up;4
16376;Swiping Up;4
16378;Swiping Up;4
16400;Swiping Left;1
16445;Swiping Left;1
16449;Swiping Up;4
16455;Swiping Down;3
16474;Swiping Left;1
16479;Swiping Up;4
16483;Swiping Right;2
16485;Swiping Left;1
16525;Swiping Down;3
16552;Swiping Right;2
16564;Swiping Up;4
16589;Swiping Down;3
16601;Swiping Up;4
16607;Swiping Up;4
16629;Swiping Left;1
16646;Swiping Down;3
16667;Swiping Right;2
16672;Swiping Left;1
16725;Swiping Right;2
16790;Swiping Down;3
16824;Swiping Up;4
16922;Swiping Down;3
16925;Swiping Left;1
16932;Swiping Up;4
16968;Swiping Right;2
16976;Swiping Down;3
16977;Swiping Down;3
17000;Swiping Left;1
17024;Swiping Left;1
17095;Swiping Down;3
17114;Swiping Left;1
17124;Swiping Up;4
17162;Swiping Right;2
17173;Swiping Down;3
17239;Swiping Up;4
17253;Swiping Left;1
17285;Swiping Right;2
17290;Swiping Down;3
17322;Swiping Up;4
17328;Swiping Up;4
17338;Swiping Down;3
17350;Swiping Down;3
17392;Swiping Up;4
17408;Swiping Right;2
17419;Swiping Down;3
17429;Swiping Right;2
17450;Swiping Left;1
17529;Swiping Right;2
17559;Swiping Down;3
17613;Swiping Right;2
17618;Swiping Down;3
17629;Swiping Left;1
17633;Swiping Up;4
17648;Swiping Right;2
17661;Swiping Right;2
17670;Swiping Right;2
17757;Swiping Right;2
17764;Swiping Down;3
17800;Swiping Left;1
17801;Swiping Left;1
17823;Swiping Right;2
17831;Swiping Up;4
17834;Swiping Down;3
17837;Swiping Left;1
17853;Swiping Up;4
17872;Swiping Down;3
17881;Swiping Down;3
17906;Swiping Left;1
17910;Swiping Up;4
17911;Swiping Up;4
17935;Swiping Down;3
17952;Swiping Down;3
17995;Swiping Up;4
18009;Swiping Left;1
18012;Swiping Left;1
18019;Swiping Right;2
18066;Swiping Down;3
18087;Swiping Up;4
18110;Swiping Right;2
18137;Swiping Right;2
18141;Swiping Down;3
18144;Swiping Up;4
18157;Swiping Down;3
18169;Swiping Right;2
18201;Swiping Right;2
18203;Swiping Left;1
18251;Swiping Right;2
18285;Swiping Right;2
18303;Swiping Right;2
18320;Swiping Up;4
18363;Swiping Down;3
18384;Swiping Down;3
18426;Swiping Right;2
18454;Swiping Down;3
18455;Swiping Right;2
18518;Swiping Down;3
18519;Swiping Left;1
18547;Swiping Down;3
18550;Swiping Up;4
18567;Swiping Down;3
18576;Swiping Right;2
18656;Swiping Right;2
18662;Swiping Up;4
18714;Swiping Down;3
18716;Swiping Left;1
18729;Swiping Down;3
18764;Swiping Down;3
18778;Swiping Right;2
18794;Swiping Left;1
18802;Swiping Down;3
18805;Swiping Up;4
18844;Swiping Left;1
18849;Swiping Left;1
18861;Swiping Right;2
18864;Swiping Up;4
18880;Swiping Down;3
18912;Swiping Left;1
18968;Swiping Up;4
19005;Swiping Left;1
19063;Swiping Up;4
19070;Swiping Up;4
19121;Swiping Right;2
19207;Swiping Down;3
19216;Swiping Left;1
19217;Swiping Left;1
19283;Swiping Right;2
19307;Swiping Up;4
19309;Swiping Right;2
19334;Swiping Down;3
19337;Swiping Down;3
19340;Swiping Left;1
19345;Swiping Up;4
19414;Swiping Left;1
19438;Swiping Down;3
19445;Swiping Right;2
19501;Swiping Left;1
19527;Swiping Down;3
19584;Swiping Left;1
19592;Swiping Up;4
19597;Swiping Up;4
19601;Swiping Left;1
19611;Swiping Left;1
19614;Swiping Down;3
19661;Swiping Left;1
19682;Swiping Up;4
19684;Swiping Right;2
19686;Swiping Left;1
19694;Swiping Up;4
19701;Swiping Right;2
19736;Swiping Up;4
19790;Swiping Right;2
19838;Swiping Up;4
19844;Swiping Up;4
19859;Swiping Up;4
19860;Swiping Left;1
19867;Swiping Up;4
19873;Swiping Up;4
19898;Swiping Right;2
19901;Swiping Down;3
19906;Swiping Up;4
19933;Swiping Down;3
19973;Swiping Up;4
20011;Swiping Right;2
20028;Swiping Right;2
20029;Swiping Left;1
20042;Swiping Down;3
20200;Swiping Left;1
20226;Swiping Up;4
20244;Swiping Down;3
20279;Swiping Up;4
20302;Swiping Left;1
20316;Swiping Up;4
20332;Swiping Up;4
20342;Swiping Up;4
20363;Swiping Left;1
20378;Swiping Right;2
20409;Swiping Down;3
20415;Swiping Down;3
20468;Swiping Right;2
20469;Swiping Left;1
20499;Swiping Down;3
20519;Swiping Left;1
20528;Swiping Up;4
20578;Swiping Down;3
20635;Swiping Left;1
20649;Swiping Up;4
20678;Swiping Right;2
20698;Swiping Right;2
20704;Swiping Left;1
20725;Swiping Left;1
20742;Swiping Left;1
20775;Swiping Down;3
20781;Swiping Up;4
20787;Swiping Down;3
20791;Swiping Up;4
20794;Swiping Left;1
20841;Swiping Left;1
20860;Swiping Up;4
20863;Swiping Left;1
20909;Swiping Left;1
20916;Swiping Up;4
21033;Swiping Up;4
21052;Swiping Right;2
21116;Swiping Left;1
21131;Swiping Down;3
21152;Swiping Down;3
21162;Swiping Right;2
21215;Swiping Up;4
21227;Swiping Up;4
21239;Swiping Down;3
21241;Swiping Up;4
21274;Swiping Right;2
21280;Swiping Right;2
21292;Swiping Down;3
21297;Swiping Left;1
21310;Swiping Left;1
21313;Swiping Left;1
21336;Swiping Down;3
21346;Swiping Left;1
21363;Swiping Up;4
21376;Swiping Left;1
21467;Swiping Up;4
21475;Swiping Right;2
21523;Swiping Right;2
21534;Swiping Down;3
21551;Swiping Left;1
21556;Swiping Left;1
21566;Swiping Left;1
21575;Swiping Up;4
21608;Swiping Right;2
21642;Swiping Left;1
21663;Swiping Left;1
21686;Swiping Up;4
21687;Swiping Right;2
21691;Swiping Left;1
21718;Swiping Right;2
21758;Swiping Right;2
21768;Swiping Down;3
21775;Swiping Right;2
21823;Swiping Down;3
21842;Swiping Down;3
21872;Swiping Right;2
21886;Swiping Down;3
21910;Swiping Down;3
21931;Swiping Left;1
21943;Swiping Down;3
21979;Swiping Left;1
21999;Swiping Down;3
22022;Swiping Left;1
22035;Swiping Left;1
22038;Swiping Up;4
22044;Swiping Left;1
22066;Swiping Up;4
22081;Swiping Down;3
22095;Swiping Right;2
22144;Swiping Up;4
22146;Swiping Down;3
22150;Swiping Right;2
22167;Swiping Up;4
22179;Swiping Left;1
22197;Swiping Up;4
22204;Swiping Left;1
22205;Swiping Left;1
22229;Swiping Right;2
22249;Swiping Up;4
22269;Swiping Down;3
22292;Swiping Up;4
22319;Swiping Left;1
22329;Swiping Right;2
22344;Swiping Right;2
22358;Swiping Left;1
22384;Swiping Up;4
22396;Swiping Right;2
22407;Swiping Up;4
22457;Swiping Right;2
22513;Swiping Up;4
22517;Swiping Up;4
22535;Swiping Up;4
22537;Swiping Right;2
22545;Swiping Down;3
22574;Swiping Right;2
22592;Swiping Up;4
22625;Swiping Up;4
22629;Swiping Down;3
22657;Swiping Left;1
22665;Swiping Right;2
22689;Swiping Left;1
22699;Swiping Right;2
22707;Swiping Right;2
22717;Swiping Left;1
22784;Swiping Down;3
22869;Swiping Down;3
22871;Swiping Down;3
22894;Swiping Down;3
22926;Swiping Down;3
22937;Swiping Right;2
22942;Swiping Right;2
22947;Swiping Left;1
22976;Swiping Up;4
22978;Swiping Right;2
22996;Swiping Right;2
23049;Swiping Right;2
23070;Swiping Left;1
23074;Swiping Up;4
23099;Swiping Down;3
23107;Swiping Down;3
23120;Swiping Left;1
23122;Swiping Left;1
23144;Swiping Right;2
23164;Swiping Down;3
23198;Swiping Up;4
23225;Swiping Down;3
23228;Swiping Right;2
23254;Swiping Left;1
23261;Swiping Up;4
23266;Swiping Left;1
23323;Swiping Up;4
23350;Swiping Up;4
23359;Swiping Up;4
23386;Swiping Down;3
23405;Swiping Left;1
23420;Swiping Down;3
23429;Swiping Right;2
23440;Swiping Down;3
23465;Swiping Left;1
23498;Swiping Right;2
23511;Swiping Left;1
23521;Swiping Up;4
23555;Swiping Down;3
23566;Swiping Down;3
23587;Swiping Right;2
23643;Swiping Down;3
23671;Swiping Left;1
23689;Swiping Left;1
23701;Swiping Up;4
23713;Swiping Right;2
23740;Swiping Up;4
23742;Swiping Up;4
23758;Swiping Left;1
23792;Swiping Right;2
23911;Swiping Up;4
23924;Swiping Left;1
23928;Swiping Up;4
23940;Swiping Left;1
23941;Swiping Right;2
23967;Swiping Up;4
23975;Swiping Right;2
23992;Swiping Up;4
24004;Swiping Right;2
24014;Swiping Down;3
24025;Swiping Up;4
24065;Swiping Up;4
24073;Swiping Up;4
24080;Swiping Down;3
24145;Swiping Down;3
24156;Swiping Left;1
24162;Swiping Up;4
24190;Swiping Down;3
24236;Swiping Up;4
24264;Swiping Right;2
24308;Swiping Left;1
24310;Swiping Down;3
24329;Swiping Up;4
24348;Swiping Down;3
24354;Swiping Up;4
24359;Swiping Right;2
24386;Swiping Left;1
24401;Swiping Up;4
24424;Swiping Down;3
24462;Swiping Up;4
24479;Swiping Down;3
24542;Swiping Up;4
24553;Swiping Right;2
24576;Swiping Down;3
24651;Swiping Left;1
24678;Swiping Left;1
24715;Swiping Down;3
24722;Swiping Down;3
24768;Swiping Right;2
24774;Swiping Left;1
24780;Swiping Down;3
24788;Swiping Up;4
24799;Swiping Down;3
24812;Swiping Up;4
24820;Swiping Down;3
24883;Swiping Right;2
24937;Swiping Up;4
24944;Swiping Left;1
24948;Swiping Down;3
25001;Swiping Left;1
25027;Swiping Down;3
25040;Swiping Right;2
25041;Swiping Down;3
25047;Swiping Left;1
25076;Swiping Right;2
25084;Swiping Up;4
25129;Swiping Up;4
25169;Swiping Left;1
25178;Swiping Up;4
25181;Swiping Right;2
25196;Swiping Up;4
25204;Swiping Up;4
25224;Swiping Left;1
25247;Swiping Left;1
25252;Swiping Down;3
25294;Swiping Down;3
25309;Swiping Right;2
25336;Swiping Left;1
25371;Swiping Left;1
25431;Swiping Left;1
25457;Swiping Right;2
25461;Swiping Right;2
25505;Swiping Up;4
25506;Swiping Right;2
25517;Swiping Up;4
25530;Swiping Right;2
25537;Swiping Right;2
25571;Swiping Up;4
25576;Swiping Left;1
25639;Swiping Up;4
25665;Swiping Up;4
25667;Swiping Down;3
25671;Swiping Right;2
25692;Swiping Up;4
25695;Swiping Left;1
25730;Swiping Right;2
25761;Swiping Right;2
25792;Swiping Left;1
25802;Swiping Right;2
25843;Swiping Up;4
25854;Swiping Down;3
25903;Swiping Left;1
25906;Swiping Up;4
25925;Swiping Up;4
25926;Swiping Left;1
25934;Swiping Left;1
25945;Swiping Left;1
25986;Swiping Left;1
26039;Swiping Right;2
26050;Swiping Left;1
26089;Swiping Right;2
26147;Swiping Down;3
26193;Swiping Left;1
26284;Swiping Up;4
26288;Swiping Up;4
26300;Swiping Up;4
26304;Swiping Right;2
26328;Swiping Left;1
26342;Swiping Left;1
26372;Swiping Left;1
26376;Swiping Down;3
26410;Swiping Down;3
26427;Swiping Right;2
26430;Swiping Down;3
26459;Swiping Left;1
26477;Swiping Right;2
26478;Swiping Up;4
26499;Swiping Up;4
26515;Swiping Left;1
26549;Swiping Right;2
26560;Swiping Right;2
26564;Swiping Down;3
26576;Swiping Right;2
26581;Swiping Right;2
26586;Swiping Down;3
26603;Swiping Up;4
26611;Swiping Left;1
26615;Swiping Left;1
26634;Swiping Down;3
26691;Swiping Left;1
26700;Swiping Left;1
26704;Swiping Up;4
26732;Swiping Down;3
26734;Swiping Down;3
26754;Swiping Right;2
26782;Swiping Right;2
26799;Swiping Down;3
26821;Swiping Down;3
26843;Swiping Up;4
26849;Swiping Right;2
26853;Swiping Up;4
26854;Swiping Down;3
26868;Swiping Left;1
26872;Swiping Down;3
26890;Swiping Right;2
26922;Swiping Down;3
26931;Swiping Left;1
26990;Swiping Left;1
26998;Swiping Left;1
27005;Swiping Down;3
27023;Swiping Up;4
27061;Swiping Right;2
27065;Swiping Right;2
27113;Swiping Up;4
27134;Swiping Up;4
27203;Swiping Right;2
27205;Swiping Down;3
27214;Swiping Up;4
27238;Swiping Down;3
27243;Swiping Left;1
27250;Swiping Up;4
27292;Swiping Up;4
27383;Swiping Left;1
27404;Swiping Right;2
27431;Swiping Up;4
27433;Swiping Left;1
27443;Swiping Right;2
27459;Swiping Down;3
27469;Swiping Up;4
27510;Swiping Down;3
27595;Swiping Left;1
27618;Swiping Left;1
27639;Swiping Right;2
27648;Swiping Right;2
27649;Swiping Right;2
27694;Swiping Down;3
27726;Swiping Right;2
27746;Swiping Down;3
27757;Swiping Down;3
27773;Swiping Left;1
27784;Swiping Up;4
27787;Swiping Down;3
27792;Swiping Down;3
27811;Swiping Down;3
27814;Swiping Down;3
27878;Swiping Right;2
27880;Swiping Down;3
27886;Swiping Up;4
27890;Swiping Down;3
27893;Swiping Down;3
27923;Swiping Down;3
27927;Swiping Up;4
27929;Swiping Right;2
27946;Swiping Up;4
27957;Swiping Right;2
27969;Swiping Up;4
27974;Swiping Down;3
27983;Swiping Up;4
27998;Swiping Down;3
28014;Swiping Up;4
28020;Swiping Right;2
28041;Swiping Left;1
28065;Swiping Right;2
28115;Swiping Left;1
28118;Swiping Left;1
28124;Swiping Down;3
28126;Swiping Down;3
28144;Swiping Down;3
28158;Swiping Left;1
28189;Swiping Right;2
28209;Swiping Left;1
28220;Swiping Left;1
28227;Swiping Right;2
28230;Swiping Down;3
28252;Swiping Right;2
28270;Swiping Down;3
28279;Swiping Down;3
28347;Swiping Up;4
28369;Swiping Down;3
28370;Swiping Right;2
28415;Swiping Left;1
28436;Swiping Down;3
28443;Swiping Down;3
28447;Swiping Up;4
28460;Swiping Left;1
28462;Swiping Right;2
28491;Swiping Right;2
28493;Swiping Left;1
28494;Swiping Right;2
28503;Swiping Up;4
28504;Swiping Left;1
28510;Swiping Up;4
28511;Swiping Right;2
28513;Swiping Left;1
28518;Swiping Down;3
28535;Swiping Left;1
28536;Swiping Down;3
28539;Swiping Left;1
28562;Swiping Down;3
28566;Swiping Up;4
28594;Swiping Down;3
28596;Swiping Up;4
28628;Swiping Up;4
28647;Swiping Left;1
28654;Swiping Left;1
28671;Swiping Right;2
28689;Swiping Right;2
28694;Swiping Down;3
28699;Swiping Down;3
28724;Swiping Up;4
28736;Swiping Left;1
28759;Swiping Right;2
28802;Swiping Right;2
28830;Swiping Down;3
28835;Swiping Left;1
28843;Swiping Down;3
28850;Swiping Left;1
28861;Swiping Up;4
28866;Swiping Right;2
28886;Swiping Right;2
28894;Swiping Left;1
28932;Swiping Right;2
28940;Swiping Left;1
28986;Swiping Down;3
28993;Swiping Down;3
29008;Swiping Down;3
29030;Swiping Down;3
29032;Swiping Down;3
29087;Swiping Right;2
29101;Swiping Right;2
29107;Swiping Down;3
29135;Swiping Down;3
29188;Swiping Right;2
29220;Swiping Down;3
29231;Swiping Right;2
29239;Swiping Left;1
29243;Swiping Left;1
29256;Swiping Left;1
29304;Swiping Right;2
29405;Swiping Down;3
29408;Swiping Right;2
29419;Swiping Right;2
29466;Swiping Up;4
29480;Swiping Left;1
29536;Swiping Down;3
29557;Swiping Up;4
29656;Swiping Up;4
29672;Swiping Right;2
29705;Swiping Down;3
29713;Swiping Up;4
29716;Swiping Down;3
29729;Swiping Left;1
29731;Swiping Right;2
29745;Swiping Down;3
29757;Swiping Left;1
29762;Swiping Left;1
29772;Swiping Right;2
29780;Swiping Left;1
29798;Swiping Left;1
29805;Swiping Left;1
29808;Swiping Up;4
29814;Swiping Down;3
29820;Swiping Down;3
29822;Swiping Up;4
29891;Swiping Up;4
29924;Swiping Right;2
29928;Swiping Down;3
29985;Swiping Down;3
29993;Swiping Left;1
30005;Swiping Right;2
30008;Swiping Left;1
30009;Swiping Up;4
30024;Swiping Down;3
30026;Swiping Up;4
30030;Swiping Down;3
30039;Swiping Left;1
30041;Swiping Down;3
30050;Swiping Down;3
30054;Swiping Right;2
30055;Swiping Up;4
30061;Swiping Left;1
30111;Swiping Down;3
30130;Swiping Right;2
30134;Swiping Left;1
30138;Swiping Down;3
30149;Swiping Up;4
30177;Swiping Right;2
30187;Swiping Up;4
30195;Swiping Right;2
30211;Swiping Right;2
30236;Swiping Right;2
30262;Swiping Up;4
30263;Swiping Down;3
30264;Swiping Left;1
30268;Swiping Right;2
30302;Swiping Left;1
30305;Swiping Down;3
30328;Swiping Left;1
30342;Swiping Right;2
30353;Swiping Down;3
30361;Swiping Up;4
30442;Swiping Up;4
30447;Swiping Up;4
30456;Swiping Up;4
30470;Swiping Left;1
30485;Swiping Down;3
30497;Swiping Left;1
30500;Swiping Up;4
30512;Swiping Left;1
30535;Swiping Left;1
30581;Swiping Up;4
30596;Swiping Right;2
30604;Swiping Right;2
30609;Swiping Up;4
30696;Swiping Right;2
30697;Swiping Up;4
30708;Swiping Left;1
30757;Swiping Up;4
30780;Swiping Down;3
30816;Swiping Right;2
30840;Swiping Up;4
30892;Swiping Left;1
30895;Swiping Right;2
30950;Swiping Down;3
30967;Swiping Right;2
30970;Swiping Down;3
30979;Swiping Right;2
30993;Swiping Up;4
31005;Swiping Left;1
31034;Swiping Up;4
31040;Swiping Right;2
31041;Swiping Left;1
31058;Swiping Down;3
31079;Swiping Down;3
31111;Swiping Up;4
31149;Swiping Right;2
31159;Swiping Right;2
31174;Swiping Right;2
31188;Swiping Left;1
31231;Swiping Down;3
31258;Swiping Up;4
31264;Swiping Down;3
31270;Swiping Up;4
31297;Swiping Right;2
31311;Swiping Left;1
31321;Swiping Up;4
31331;Swiping Up;4
31371;Swiping Right;2
31381;Swiping Right;2
31471;Swiping Up;4
31482;Swiping Right;2
31489;Swiping Down;3
31504;Swiping Down;3
31520;Swiping Down;3
31543;Swiping Right;2
31558;Swiping Down;3
31569;Swiping Up;4
31589;Swiping Right;2
31598;Swiping Right;2
31608;Swiping Up;4
31619;Swiping Right;2
31638;Swiping Left;1
31647;Swiping Left;1
31665;Swiping Down;3
31669;Swiping Left;1
31718;Swiping Left;1
31738;Swiping Right;2
31740;Swiping Up;4
31742;Swiping Up;4
31747;Swiping Up;4
31783;Swiping Down;3
31789;Swiping Right;2
31795;Swiping Down;3
31823;Swiping Up;4
31848;Swiping Down;3
31866;Swiping Up;4
31893;Swiping Right;2
31929;Swiping Right;2
31967;Swiping Left;1
31982;Swiping Up;4
32042;Swiping Left;1
32043;Swiping Down;3
32051;Swiping Up;4
32066;Swiping Right;2
32068;Swiping Left;1
32097;Swiping Down;3
32098;Swiping Left;1
32110;Swiping Left;1
32115;Swiping Down;3
32171;Swiping Right;2
32201;Swiping Down;3
32206;Swiping Left;1
32209;Swiping Right;2
32211;Swiping Left;1
32238;Swiping Down;3
32253;Swiping Up;4
32271;Swiping Down;3
32344;Swiping Up;4
32402;Swiping Up;4
32408;Swiping Up;4
32441;Swiping Up;4
32466;Swiping Left;1
32468;Swiping Up;4
32476;Swiping Up;4
32483;Swiping Down;3
32484;Swiping Down;3
32488;Swiping Right;2
32493;Swiping Right;2
32516;Swiping Left;1
32553;Swiping Left;1
32564;Swiping Up;4
32579;Swiping Right;2
32595;Swiping Up;4
32654;Swiping Left;1
32684;Swiping Left;1
32703;Swiping Left;1
32743;Swiping Right;2
32761;Swiping Left;1
32790;Swiping Right;2
32844;Swiping Down;3
32903;Swiping Down;3
32926;Swiping Down;3
32977;Swiping Down;3
32989;Swiping Right;2
33016;Swiping Left;1
33021;Swiping Left;1
33023;Swiping Up;4
33030;Swiping Right;2
33063;Swiping Down;3
33111;Swiping Up;4
33133;Swiping Up;4
33166;Swiping Right;2
33168;Swiping Left;1
33170;Swiping Up;4
33205;Swiping Up;4
33218;Swiping Right;2
33248;Swiping Right;2
33268;Swiping Left;1
33278;Swiping Down;3
33290;Swiping Up;4
33291;Swiping Right;2
33348;Swiping Up;4
33351;Swiping Left;1
33365;Swiping Up;4
33382;Swiping Right;2
33418;Swiping Right;2
33431;Swiping Down;3
33435;Swiping Right;2
33436;Swiping Left;1
33443;Swiping Left;1
33485;Swiping Up;4
33488;Swiping Right;2
33531;Swiping Right;2
33539;Swiping Right;2
33559;Swiping Up;4
33573;Swiping Up;4
33598;Swiping Right;2
33619;Swiping Up;4
33629;Swiping Down;3
33648;Swiping Left;1
33679;Swiping Down;3
33705;Swiping Down;3
33744;Swiping Down;3
33777;Swiping Right;2
33854;Swiping Down;3
33909;Swiping Right;2
33919;Swiping Left;1
33920;Swiping Up;4
33926;Swiping Right;2
33933;Swiping Up;4
33953;Swiping Up;4
33985;Swiping Right;2
34000;Swiping Left;1
34031;Swiping Right;2
